w1,w2,w3,d1,d2,d3,scenario_number
20.0,29.0,44.0,147,210,315,9236
20.0,29.0,45.0,147,210,322,9237
20.0,29.0,46.0,147,210,329,9238
20.0,29.0,47.0,147,210,336,9239
20.0,29.0,48.0,147,210,343,9240
20.0,29.0,49.0,147,210,350,9241
20.0,29.0,50.0,147,210,357,9242
20.0,29.0,51.0,147,210,364,9243
20.0,30.0,36.0,147,217,259,9244
20.0,30.0,37.0,147,217,266,9245
20.0,30.0,38.0,147,217,273,9246
20.0,30.0,39.0,147,217,280,9247
20.0,30.0,40.0,147,217,287,9248
20.0,30.0,41.0,147,217,294,9249
20.0,30.0,42.0,147,217,301,9250
20.0,30.0,43.0,147,217,308,9251
20.0,30.0,44.0,147,217,315,9252
20.0,30.0,45.0,147,217,322,9253
20.0,30.0,46.0,147,217,329,9254
20.0,30.0,47.0,147,217,336,9255
20.0,30.0,48.0,147,217,343,9256
20.0,30.0,49.0,147,217,350,9257
20.0,30.0,50.0,147,217,357,9258
20.0,30.0,51.0,147,217,364,9259
20.0,31.0,37.0,147,224,266,9260
20.0,31.0,38.0,147,224,273,9261
20.0,31.0,39.0,147,224,280,9262
20.0,31.0,40.0,147,224,287,9263
20.0,31.0,41.0,147,224,294,9264
20.0,31.0,42.0,147,224,301,9265
20.0,31.0,43.0,147,224,308,9266
20.0,31.0,44.0,147,224,315,9267
20.0,31.0,45.0,147,224,322,9268
20.0,31.0,46.0,147,224,329,9269
20.0,31.0,47.0,147,224,336,9270
20.0,31.0,48.0,147,224,343,9271
20.0,31.0,49.0,147,224,350,9272
20.0,31.0,50.0,147,224,357,9273
20.0,31.0,51.0,147,224,364,9274
20.0,32.0,38.0,147,231,273,9275
20.0,32.0,39.0,147,231,280,9276
20.0,32.0,40.0,147,231,287,9277
20.0,32.0,41.0,147,231,294,9278
20.0,32.0,42.0,147,231,301,9279
20.0,32.0,43.0,147,231,308,9280
20.0,32.0,44.0,147,231,315,9281
20.0,32.0,45.0,147,231,322,9282
20.0,32.0,46.0,147,231,329,9283
20.0,32.0,47.0,147,231,336,9284
20.0,32.0,48.0,147,231,343,9285
20.0,32.0,49.0,147,231,350,9286
20.0,32.0,50.0,147,231,357,9287
20.0,32.0,51.0,147,231,364,9288
20.0,33.0,39.0,147,238,280,9289
20.0,33.0,40.0,147,238,287,9290
20.0,33.0,41.0,147,238,294,9291
20.0,33.0,42.0,147,238,301,9292
20.0,33.0,43.0,147,238,308,9293
20.0,33.0,44.0,147,238,315,9294
20.0,33.0,45.0,147,238,322,9295
20.0,33.0,46.0,147,238,329,9296
20.0,33.0,47.0,147,238,336,9297
20.0,33.0,48.0,147,238,343,9298
20.0,33.0,49.0,147,238,350,9299
20.0,33.0,50.0,147,238,357,9300
20.0,33.0,51.0,147,238,364,9301
20.0,34.0,40.0,147,245,287,9302
20.0,34.0,41.0,147,245,294,9303
20.0,34.0,42.0,147,245,301,9304
20.0,34.0,43.0,147,245,308,9305
20.0,34.0,44.0,147,245,315,9306
20.0,34.0,45.0,147,245,322,9307
20.0,34.0,46.0,147,245,329,9308
20.0,34.0,47.0,147,245,336,9309
20.0,34.0,48.0,147,245,343,9310
20.0,34.0,49.0,147,245,350,9311
20.0,34.0,50.0,147,245,357,9312
20.0,34.0,51.0,147,245,364,9313
20.0,35.0,41.0,147,252,294,9314
20.0,35.0,42.0,147,252,301,9315
20.0,35.0,43.0,147,252,308,9316
20.0,35.0,44.0,147,252,315,9317
20.0,35.0,45.0,147,252,322,9318
20.0,35.0,46.0,147,252,329,9319
20.0,35.0,47.0,147,252,336,9320
20.0,35.0,48.0,147,252,343,9321
20.0,35.0,49.0,147,252,350,9322
20.0,35.0,50.0,147,252,357,9323
20.0,35.0,51.0,147,252,364,9324
20.0,36.0,42.0,147,259,301,9325
20.0,36.0,43.0,147,259,308,9326
20.0,36.0,44.0,147,259,315,9327
20.0,36.0,45.0,147,259,322,9328
20.0,36.0,46.0,147,259,329,9329
20.0,36.0,47.0,147,259,336,9330
20.0,36.0,48.0,147,259,343,9331
20.0,36.0,49.0,147,259,350,9332
20.0,36.0,50.0,147,259,357,9333
20.0,36.0,51.0,147,259,364,9334
20.0,37.0,43.0,147,266,308,9335
20.0,37.0,44.0,147,266,315,9336
20.0,37.0,45.0,147,266,322,9337
20.0,37.0,46.0,147,266,329,9338
20.0,37.0,47.0,147,266,336,9339
20.0,37.0,48.0,147,266,343,9340
20.0,37.0,49.0,147,266,350,9341
20.0,37.0,50.0,147,266,357,9342
20.0,37.0,51.0,147,266,364,9343
20.0,38.0,44.0,147,273,315,9344
20.0,38.0,45.0,147,273,322,9345
20.0,38.0,46.0,147,273,329,9346
20.0,38.0,47.0,147,273,336,9347
20.0,38.0,48.0,147,273,343,9348
20.0,38.0,49.0,147,273,350,9349
20.0,38.0,50.0,147,273,357,9350
20.0,38.0,51.0,147,273,364,9351
20.0,39.0,45.0,147,280,322,9352
20.0,39.0,46.0,147,280,329,9353
20.0,39.0,47.0,147,280,336,9354
20.0,39.0,48.0,147,280,343,9355
20.0,39.0,49.0,147,280,350,9356
20.0,39.0,50.0,147,280,357,9357
20.0,39.0,51.0,147,280,364,9358
20.0,40.0,46.0,147,287,329,9359
20.0,40.0,47.0,147,287,336,9360
20.0,40.0,48.0,147,287,343,9361
20.0,40.0,49.0,147,287,350,9362
20.0,40.0,50.0,147,287,357,9363
20.0,40.0,51.0,147,287,364,9364
20.0,41.0,47.0,147,294,336,9365
20.0,41.0,48.0,147,294,343,9366
20.0,41.0,49.0,147,294,350,9367
20.0,41.0,50.0,147,294,357,9368
20.0,41.0,51.0,147,294,364,9369
20.0,42.0,48.0,147,301,343,9370
20.0,42.0,49.0,147,301,350,9371
20.0,42.0,50.0,147,301,357,9372
20.0,42.0,51.0,147,301,364,9373
20.0,43.0,49.0,147,308,350,9374
20.0,43.0,50.0,147,308,357,9375
20.0,43.0,51.0,147,308,364,9376
20.0,44.0,50.0,147,315,357,9377
20.0,44.0,51.0,147,315,364,9378
20.0,45.0,51.0,147,322,364,9379
21.0,27.0,33.0,154,196,238,9380
21.0,27.0,34.0,154,196,245,9381
21.0,27.0,35.0,154,196,252,9382
21.0,27.0,36.0,154,196,259,9383
21.0,27.0,37.0,154,196,266,9384
21.0,27.0,38.0,154,196,273,9385
21.0,27.0,39.0,154,196,280,9386
21.0,27.0,40.0,154,196,287,9387
21.0,27.0,41.0,154,196,294,9388
21.0,27.0,42.0,154,196,301,9389
21.0,27.0,43.0,154,196,308,9390
21.0,27.0,44.0,154,196,315,9391
21.0,27.0,45.0,154,196,322,9392
21.0,27.0,46.0,154,196,329,9393
21.0,27.0,47.0,154,196,336,9394
21.0,27.0,48.0,154,196,343,9395
21.0,27.0,49.0,154,196,350,9396
21.0,27.0,50.0,154,196,357,9397
21.0,27.0,51.0,154,196,364,9398
21.0,28.0,34.0,154,203,245,9399
21.0,28.0,35.0,154,203,252,9400
21.0,28.0,36.0,154,203,259,9401
21.0,28.0,37.0,154,203,266,9402
21.0,28.0,38.0,154,203,273,9403
21.0,28.0,39.0,154,203,280,9404
21.0,28.0,40.0,154,203,287,9405
21.0,28.0,41.0,154,203,294,9406
21.0,28.0,42.0,154,203,301,9407
21.0,28.0,43.0,154,203,308,9408
21.0,28.0,44.0,154,203,315,9409
21.0,28.0,45.0,154,203,322,9410
21.0,28.0,46.0,154,203,329,9411
21.0,28.0,47.0,154,203,336,9412
21.0,28.0,48.0,154,203,343,9413
21.0,28.0,49.0,154,203,350,9414
21.0,28.0,50.0,154,203,357,9415
21.0,28.0,51.0,154,203,364,9416
21.0,29.0,35.0,154,210,252,9417
21.0,29.0,36.0,154,210,259,9418
21.0,29.0,37.0,154,210,266,9419
21.0,29.0,38.0,154,210,273,9420
21.0,29.0,39.0,154,210,280,9421
21.0,29.0,40.0,154,210,287,9422
21.0,29.0,41.0,154,210,294,9423
21.0,29.0,42.0,154,210,301,9424
21.0,29.0,43.0,154,210,308,9425
21.0,29.0,44.0,154,210,315,9426
21.0,29.0,45.0,154,210,322,9427
21.0,29.0,46.0,154,210,329,9428
21.0,29.0,47.0,154,210,336,9429
21.0,29.0,48.0,154,210,343,9430
21.0,29.0,49.0,154,210,350,9431
21.0,29.0,50.0,154,210,357,9432
21.0,29.0,51.0,154,210,364,9433
21.0,30.0,36.0,154,217,259,9434
21.0,30.0,37.0,154,217,266,9435
21.0,30.0,38.0,154,217,273,9436
21.0,30.0,39.0,154,217,280,9437
21.0,30.0,40.0,154,217,287,9438
21.0,30.0,41.0,154,217,294,9439
21.0,30.0,42.0,154,217,301,9440
21.0,30.0,43.0,154,217,308,9441
21.0,30.0,44.0,154,217,315,9442
21.0,30.0,45.0,154,217,322,9443
21.0,30.0,46.0,154,217,329,9444
21.0,30.0,47.0,154,217,336,9445
21.0,30.0,48.0,154,217,343,9446
21.0,30.0,49.0,154,217,350,9447
21.0,30.0,50.0,154,217,357,9448
21.0,30.0,51.0,154,217,364,9449
21.0,31.0,37.0,154,224,266,9450
21.0,31.0,38.0,154,224,273,9451
21.0,31.0,39.0,154,224,280,9452
21.0,31.0,40.0,154,224,287,9453
21.0,31.0,41.0,154,224,294,9454
21.0,31.0,42.0,154,224,301,9455
21.0,31.0,43.0,154,224,308,9456
21.0,31.0,44.0,154,224,315,9457
21.0,31.0,45.0,154,224,322,9458
21.0,31.0,46.0,154,224,329,9459
21.0,31.0,47.0,154,224,336,9460
21.0,31.0,48.0,154,224,343,9461
21.0,31.0,49.0,154,224,350,9462
21.0,31.0,50.0,154,224,357,9463
21.0,31.0,51.0,154,224,364,9464
21.0,32.0,38.0,154,231,273,9465
21.0,32.0,39.0,154,231,280,9466
21.0,32.0,40.0,154,231,287,9467
21.0,32.0,41.0,154,231,294,9468
21.0,32.0,42.0,154,231,301,9469
21.0,32.0,43.0,154,231,308,9470
21.0,32.0,44.0,154,231,315,9471
21.0,32.0,45.0,154,231,322,9472
21.0,32.0,46.0,154,231,329,9473
21.0,32.0,47.0,154,231,336,9474
21.0,32.0,48.0,154,231,343,9475
21.0,32.0,49.0,154,231,350,9476
21.0,32.0,50.0,154,231,357,9477
21.0,32.0,51.0,154,231,364,9478
21.0,33.0,39.0,154,238,280,9479
21.0,33.0,40.0,154,238,287,9480
21.0,33.0,41.0,154,238,294,9481
21.0,33.0,42.0,154,238,301,9482
21.0,33.0,43.0,154,238,308,9483
21.0,33.0,44.0,154,238,315,9484
21.0,33.0,45.0,154,238,322,9485
21.0,33.0,46.0,154,238,329,9486
21.0,33.0,47.0,154,238,336,9487
21.0,33.0,48.0,154,238,343,9488
21.0,33.0,49.0,154,238,350,9489
21.0,33.0,50.0,154,238,357,9490
21.0,33.0,51.0,154,238,364,9491
21.0,34.0,40.0,154,245,287,9492
21.0,34.0,41.0,154,245,294,9493
21.0,34.0,42.0,154,245,301,9494
21.0,34.0,43.0,154,245,308,9495
21.0,34.0,44.0,154,245,315,9496
21.0,34.0,45.0,154,245,322,9497
21.0,34.0,46.0,154,245,329,9498
21.0,34.0,47.0,154,245,336,9499
21.0,34.0,48.0,154,245,343,9500
21.0,34.0,49.0,154,245,350,9501
21.0,34.0,50.0,154,245,357,9502
21.0,34.0,51.0,154,245,364,9503
21.0,35.0,41.0,154,252,294,9504
21.0,35.0,42.0,154,252,301,9505
21.0,35.0,43.0,154,252,308,9506
21.0,35.0,44.0,154,252,315,9507
21.0,35.0,45.0,154,252,322,9508
21.0,35.0,46.0,154,252,329,9509
21.0,35.0,47.0,154,252,336,9510
21.0,35.0,48.0,154,252,343,9511
21.0,35.0,49.0,154,252,350,9512
21.0,35.0,50.0,154,252,357,9513
21.0,35.0,51.0,154,252,364,9514
21.0,36.0,42.0,154,259,301,9515
21.0,36.0,43.0,154,259,308,9516
21.0,36.0,44.0,154,259,315,9517
21.0,36.0,45.0,154,259,322,9518
21.0,36.0,46.0,154,259,329,9519
21.0,36.0,47.0,154,259,336,9520
21.0,36.0,48.0,154,259,343,9521
21.0,36.0,49.0,154,259,350,9522
21.0,36.0,50.0,154,259,357,9523
21.0,36.0,51.0,154,259,364,9524
21.0,37.0,43.0,154,266,308,9525
21.0,37.0,44.0,154,266,315,9526
21.0,37.0,45.0,154,266,322,9527
21.0,37.0,46.0,154,266,329,9528
21.0,37.0,47.0,154,266,336,9529
21.0,37.0,48.0,154,266,343,9530
21.0,37.0,49.0,154,266,350,9531
21.0,37.0,50.0,154,266,357,9532
21.0,37.0,51.0,154,266,364,9533
21.0,38.0,44.0,154,273,315,9534
21.0,38.0,45.0,154,273,322,9535
21.0,38.0,46.0,154,273,329,9536
21.0,38.0,47.0,154,273,336,9537
21.0,38.0,48.0,154,273,343,9538
21.0,38.0,49.0,154,273,350,9539
21.0,38.0,50.0,154,273,357,9540
21.0,38.0,51.0,154,273,364,9541
21.0,39.0,45.0,154,280,322,9542
21.0,39.0,46.0,154,280,329,9543
21.0,39.0,47.0,154,280,336,9544
21.0,39.0,48.0,154,280,343,9545
21.0,39.0,49.0,154,280,350,9546
21.0,39.0,50.0,154,280,357,9547
21.0,39.0,51.0,154,280,364,9548
21.0,40.0,46.0,154,287,329,9549
21.0,40.0,47.0,154,287,336,9550
21.0,40.0,48.0,154,287,343,9551
21.0,40.0,49.0,154,287,350,9552
21.0,40.0,50.0,154,287,357,9553
21.0,40.0,51.0,154,287,364,9554
21.0,41.0,47.0,154,294,336,9555
21.0,41.0,48.0,154,294,343,9556
21.0,41.0,49.0,154,294,350,9557
21.0,41.0,50.0,154,294,357,9558
21.0,41.0,51.0,154,294,364,9559
21.0,42.0,48.0,154,301,343,9560
21.0,42.0,49.0,154,301,350,9561
21.0,42.0,50.0,154,301,357,9562
21.0,42.0,51.0,154,301,364,9563
21.0,43.0,49.0,154,308,350,9564
21.0,43.0,50.0,154,308,357,9565
21.0,43.0,51.0,154,308,364,9566
21.0,44.0,50.0,154,315,357,9567
21.0,44.0,51.0,154,315,364,9568
21.0,45.0,51.0,154,322,364,9569
22.0,28.0,34.0,161,203,245,9570
22.0,28.0,35.0,161,203,252,9571
22.0,28.0,36.0,161,203,259,9572
22.0,28.0,37.0,161,203,266,9573
22.0,28.0,38.0,161,203,273,9574
22.0,28.0,39.0,161,203,280,9575
22.0,28.0,40.0,161,203,287,9576
22.0,28.0,41.0,161,203,294,9577
22.0,28.0,42.0,161,203,301,9578
22.0,28.0,43.0,161,203,308,9579
22.0,28.0,44.0,161,203,315,9580
22.0,28.0,45.0,161,203,322,9581
22.0,28.0,46.0,161,203,329,9582
22.0,28.0,47.0,161,203,336,9583
22.0,28.0,48.0,161,203,343,9584
22.0,28.0,49.0,161,203,350,9585
22.0,28.0,50.0,161,203,357,9586
22.0,28.0,51.0,161,203,364,9587
22.0,29.0,35.0,161,210,252,9588
22.0,29.0,36.0,161,210,259,9589
22.0,29.0,37.0,161,210,266,9590
22.0,29.0,38.0,161,210,273,9591
22.0,29.0,39.0,161,210,280,9592
22.0,29.0,40.0,161,210,287,9593
22.0,29.0,41.0,161,210,294,9594
22.0,29.0,42.0,161,210,301,9595
22.0,29.0,43.0,161,210,308,9596
22.0,29.0,44.0,161,210,315,9597
22.0,29.0,45.0,161,210,322,9598
22.0,29.0,46.0,161,210,329,9599
22.0,29.0,47.0,161,210,336,9600
22.0,29.0,48.0,161,210,343,9601
22.0,29.0,49.0,161,210,350,9602
22.0,29.0,50.0,161,210,357,9603
22.0,29.0,51.0,161,210,364,9604
22.0,30.0,36.0,161,217,259,9605
22.0,30.0,37.0,161,217,266,9606
22.0,30.0,38.0,161,217,273,9607
22.0,30.0,39.0,161,217,280,9608
22.0,30.0,40.0,161,217,287,9609
22.0,30.0,41.0,161,217,294,9610
22.0,30.0,42.0,161,217,301,9611
22.0,30.0,43.0,161,217,308,9612
22.0,30.0,44.0,161,217,315,9613
22.0,30.0,45.0,161,217,322,9614
22.0,30.0,46.0,161,217,329,9615
22.0,30.0,47.0,161,217,336,9616
22.0,30.0,48.0,161,217,343,9617
22.0,30.0,49.0,161,217,350,9618
22.0,30.0,50.0,161,217,357,9619
22.0,30.0,51.0,161,217,364,9620
22.0,31.0,37.0,161,224,266,9621
22.0,31.0,38.0,161,224,273,9622
22.0,31.0,39.0,161,224,280,9623
22.0,31.0,40.0,161,224,287,9624
22.0,31.0,41.0,161,224,294,9625
22.0,31.0,42.0,161,224,301,9626
22.0,31.0,43.0,161,224,308,9627
22.0,31.0,44.0,161,224,315,9628
22.0,31.0,45.0,161,224,322,9629
22.0,31.0,46.0,161,224,329,9630
22.0,31.0,47.0,161,224,336,9631
22.0,31.0,48.0,161,224,343,9632
22.0,31.0,49.0,161,224,350,9633
22.0,31.0,50.0,161,224,357,9634
22.0,31.0,51.0,161,224,364,9635
22.0,32.0,38.0,161,231,273,9636
22.0,32.0,39.0,161,231,280,9637
22.0,32.0,40.0,161,231,287,9638
22.0,32.0,41.0,161,231,294,9639
22.0,32.0,42.0,161,231,301,9640
22.0,32.0,43.0,161,231,308,9641
22.0,32.0,44.0,161,231,315,9642
22.0,32.0,45.0,161,231,322,9643
22.0,32.0,46.0,161,231,329,9644
22.0,32.0,47.0,161,231,336,9645
22.0,32.0,48.0,161,231,343,9646
22.0,32.0,49.0,161,231,350,9647
22.0,32.0,50.0,161,231,357,9648
22.0,32.0,51.0,161,231,364,9649
22.0,33.0,39.0,161,238,280,9650
22.0,33.0,40.0,161,238,287,9651
22.0,33.0,41.0,161,238,294,9652
22.0,33.0,42.0,161,238,301,9653
22.0,33.0,43.0,161,238,308,9654
22.0,33.0,44.0,161,238,315,9655
22.0,33.0,45.0,161,238,322,9656
22.0,33.0,46.0,161,238,329,9657
22.0,33.0,47.0,161,238,336,9658
22.0,33.0,48.0,161,238,343,9659
22.0,33.0,49.0,161,238,350,9660
22.0,33.0,50.0,161,238,357,9661
22.0,33.0,51.0,161,238,364,9662
22.0,34.0,40.0,161,245,287,9663
22.0,34.0,41.0,161,245,294,9664
22.0,34.0,42.0,161,245,301,9665
22.0,34.0,43.0,161,245,308,9666
22.0,34.0,44.0,161,245,315,9667
22.0,34.0,45.0,161,245,322,9668
22.0,34.0,46.0,161,245,329,9669
22.0,34.0,47.0,161,245,336,9670
22.0,34.0,48.0,161,245,343,9671
22.0,34.0,49.0,161,245,350,9672
22.0,34.0,50.0,161,245,357,9673
22.0,34.0,51.0,161,245,364,9674
22.0,35.0,41.0,161,252,294,9675
22.0,35.0,42.0,161,252,301,9676
22.0,35.0,43.0,161,252,308,9677
22.0,35.0,44.0,161,252,315,9678
22.0,35.0,45.0,161,252,322,9679
22.0,35.0,46.0,161,252,329,9680
22.0,35.0,47.0,161,252,336,9681
22.0,35.0,48.0,161,252,343,9682
22.0,35.0,49.0,161,252,350,9683
22.0,35.0,50.0,161,252,357,9684
22.0,35.0,51.0,161,252,364,9685
22.0,36.0,42.0,161,259,301,9686
22.0,36.0,43.0,161,259,308,9687
22.0,36.0,44.0,161,259,315,9688
22.0,36.0,45.0,161,259,322,9689
22.0,36.0,46.0,161,259,329,9690
22.0,36.0,47.0,161,259,336,9691
22.0,36.0,48.0,161,259,343,9692
22.0,36.0,49.0,161,259,350,9693
22.0,36.0,50.0,161,259,357,9694
22.0,36.0,51.0,161,259,364,9695
22.0,37.0,43.0,161,266,308,9696
22.0,37.0,44.0,161,266,315,9697
22.0,37.0,45.0,161,266,322,9698
22.0,37.0,46.0,161,266,329,9699
22.0,37.0,47.0,161,266,336,9700
22.0,37.0,48.0,161,266,343,9701
22.0,37.0,49.0,161,266,350,9702
22.0,37.0,50.0,161,266,357,9703
22.0,37.0,51.0,161,266,364,9704
22.0,38.0,44.0,161,273,315,9705
22.0,38.0,45.0,161,273,322,9706
22.0,38.0,46.0,161,273,329,9707
22.0,38.0,47.0,161,273,336,9708
22.0,38.0,48.0,161,273,343,9709
22.0,38.0,49.0,161,273,350,9710
22.0,38.0,50.0,161,273,357,9711
22.0,38.0,51.0,161,273,364,9712
22.0,39.0,45.0,161,280,322,9713
22.0,39.0,46.0,161,280,329,9714
22.0,39.0,47.0,161,280,336,9715
22.0,39.0,48.0,161,280,343,9716
22.0,39.0,49.0,161,280,350,9717
22.0,39.0,50.0,161,280,357,9718
22.0,39.0,51.0,161,280,364,9719
22.0,40.0,46.0,161,287,329,9720
22.0,40.0,47.0,161,287,336,9721
22.0,40.0,48.0,161,287,343,9722
22.0,40.0,49.0,161,287,350,9723
22.0,40.0,50.0,161,287,357,9724
22.0,40.0,51.0,161,287,364,9725
22.0,41.0,47.0,161,294,336,9726
22.0,41.0,48.0,161,294,343,9727
22.0,41.0,49.0,161,294,350,9728
22.0,41.0,50.0,161,294,357,9729
22.0,41.0,51.0,161,294,364,9730
22.0,42.0,48.0,161,301,343,9731
22.0,42.0,49.0,161,301,350,9732
22.0,42.0,50.0,161,301,357,9733
22.0,42.0,51.0,161,301,364,9734
22.0,43.0,49.0,161,308,350,9735
22.0,43.0,50.0,161,308,357,9736
22.0,43.0,51.0,161,308,364,9737
22.0,44.0,50.0,161,315,357,9738
22.0,44.0,51.0,161,315,364,9739
22.0,45.0,51.0,161,322,364,9740
23.0,29.0,35.0,168,210,252,9741
23.0,29.0,36.0,168,210,259,9742
23.0,29.0,37.0,168,210,266,9743
23.0,29.0,38.0,168,210,273,9744
23.0,29.0,39.0,168,210,280,9745
23.0,29.0,40.0,168,210,287,9746
23.0,29.0,41.0,168,210,294,9747
23.0,29.0,42.0,168,210,301,9748
23.0,29.0,43.0,168,210,308,9749
23.0,29.0,44.0,168,210,315,9750
23.0,29.0,45.0,168,210,322,9751
23.0,29.0,46.0,168,210,329,9752
23.0,29.0,47.0,168,210,336,9753
23.0,29.0,48.0,168,210,343,9754
23.0,29.0,49.0,168,210,350,9755
23.0,29.0,50.0,168,210,357,9756
23.0,29.0,51.0,168,210,364,9757
23.0,30.0,36.0,168,217,259,9758
23.0,30.0,37.0,168,217,266,9759
23.0,30.0,38.0,168,217,273,9760
23.0,30.0,39.0,168,217,280,9761
23.0,30.0,40.0,168,217,287,9762
23.0,30.0,41.0,168,217,294,9763
23.0,30.0,42.0,168,217,301,9764
23.0,30.0,43.0,168,217,308,9765
23.0,30.0,44.0,168,217,315,9766
23.0,30.0,45.0,168,217,322,9767
23.0,30.0,46.0,168,217,329,9768
23.0,30.0,47.0,168,217,336,9769
23.0,30.0,48.0,168,217,343,9770
23.0,30.0,49.0,168,217,350,9771
23.0,30.0,50.0,168,217,357,9772
23.0,30.0,51.0,168,217,364,9773
23.0,31.0,37.0,168,224,266,9774
23.0,31.0,38.0,168,224,273,9775
23.0,31.0,39.0,168,224,280,9776
23.0,31.0,40.0,168,224,287,9777
23.0,31.0,41.0,168,224,294,9778
23.0,31.0,42.0,168,224,301,9779
23.0,31.0,43.0,168,224,308,9780
23.0,31.0,44.0,168,224,315,9781
23.0,31.0,45.0,168,224,322,9782
23.0,31.0,46.0,168,224,329,9783
23.0,31.0,47.0,168,224,336,9784
23.0,31.0,48.0,168,224,343,9785
23.0,31.0,49.0,168,224,350,9786
23.0,31.0,50.0,168,224,357,9787
23.0,31.0,51.0,168,224,364,9788
23.0,32.0,38.0,168,231,273,9789
23.0,32.0,39.0,168,231,280,9790
23.0,32.0,40.0,168,231,287,9791
23.0,32.0,41.0,168,231,294,9792
23.0,32.0,42.0,168,231,301,9793
23.0,32.0,43.0,168,231,308,9794
23.0,32.0,44.0,168,231,315,9795
23.0,32.0,45.0,168,231,322,9796
23.0,32.0,46.0,168,231,329,9797
23.0,32.0,47.0,168,231,336,9798
23.0,32.0,48.0,168,231,343,9799
23.0,32.0,49.0,168,231,350,9800
23.0,32.0,50.0,168,231,357,9801
23.0,32.0,51.0,168,231,364,9802
23.0,33.0,39.0,168,238,280,9803
23.0,33.0,40.0,168,238,287,9804
23.0,33.0,41.0,168,238,294,9805
23.0,33.0,42.0,168,238,301,9806
23.0,33.0,43.0,168,238,308,9807
23.0,33.0,44.0,168,238,315,9808
23.0,33.0,45.0,168,238,322,9809
23.0,33.0,46.0,168,238,329,9810
23.0,33.0,47.0,168,238,336,9811
23.0,33.0,48.0,168,238,343,9812
23.0,33.0,49.0,168,238,350,9813
23.0,33.0,50.0,168,238,357,9814
23.0,33.0,51.0,168,238,364,9815
23.0,34.0,40.0,168,245,287,9816
23.0,34.0,41.0,168,245,294,9817
23.0,34.0,42.0,168,245,301,9818
23.0,34.0,43.0,168,245,308,9819
23.0,34.0,44.0,168,245,315,9820
23.0,34.0,45.0,168,245,322,9821
23.0,34.0,46.0,168,245,329,9822
23.0,34.0,47.0,168,245,336,9823
23.0,34.0,48.0,168,245,343,9824
23.0,34.0,49.0,168,245,350,9825
23.0,34.0,50.0,168,245,357,9826
23.0,34.0,51.0,168,245,364,9827
23.0,35.0,41.0,168,252,294,9828
23.0,35.0,42.0,168,252,301,9829
23.0,35.0,43.0,168,252,308,9830
23.0,35.0,44.0,168,252,315,9831
23.0,35.0,45.0,168,252,322,9832
23.0,35.0,46.0,168,252,329,9833
23.0,35.0,47.0,168,252,336,9834
23.0,35.0,48.0,168,252,343,9835
23.0,35.0,49.0,168,252,350,9836
23.0,35.0,50.0,168,252,357,9837
23.0,35.0,51.0,168,252,364,9838
23.0,36.0,42.0,168,259,301,9839
23.0,36.0,43.0,168,259,308,9840
23.0,36.0,44.0,168,259,315,9841
23.0,36.0,45.0,168,259,322,9842
23.0,36.0,46.0,168,259,329,9843
23.0,36.0,47.0,168,259,336,9844
23.0,36.0,48.0,168,259,343,9845
23.0,36.0,49.0,168,259,350,9846
23.0,36.0,50.0,168,259,357,9847
23.0,36.0,51.0,168,259,364,9848
23.0,37.0,43.0,168,266,308,9849
23.0,37.0,44.0,168,266,315,9850
23.0,37.0,45.0,168,266,322,9851
23.0,37.0,46.0,168,266,329,9852
23.0,37.0,47.0,168,266,336,9853
23.0,37.0,48.0,168,266,343,9854
23.0,37.0,49.0,168,266,350,9855
23.0,37.0,50.0,168,266,357,9856
23.0,37.0,51.0,168,266,364,9857
23.0,38.0,44.0,168,273,315,9858
23.0,38.0,45.0,168,273,322,9859
23.0,38.0,46.0,168,273,329,9860
23.0,38.0,47.0,168,273,336,9861
23.0,38.0,48.0,168,273,343,9862
23.0,38.0,49.0,168,273,350,9863
23.0,38.0,50.0,168,273,357,9864
23.0,38.0,51.0,168,273,364,9865
23.0,39.0,45.0,168,280,322,9866
23.0,39.0,46.0,168,280,329,9867
23.0,39.0,47.0,168,280,336,9868
23.0,39.0,48.0,168,280,343,9869
23.0,39.0,49.0,168,280,350,9870
23.0,39.0,50.0,168,280,357,9871
23.0,39.0,51.0,168,280,364,9872
23.0,40.0,46.0,168,287,329,9873
23.0,40.0,47.0,168,287,336,9874
23.0,40.0,48.0,168,287,343,9875
23.0,40.0,49.0,168,287,350,9876
23.0,40.0,50.0,168,287,357,9877
23.0,40.0,51.0,168,287,364,9878
23.0,41.0,47.0,168,294,336,9879
23.0,41.0,48.0,168,294,343,9880
23.0,41.0,49.0,168,294,350,9881
23.0,41.0,50.0,168,294,357,9882
23.0,41.0,51.0,168,294,364,9883
23.0,42.0,48.0,168,301,343,9884
23.0,42.0,49.0,168,301,350,9885
23.0,42.0,50.0,168,301,357,9886
23.0,42.0,51.0,168,301,364,9887
23.0,43.0,49.0,168,308,350,9888
23.0,43.0,50.0,168,308,357,9889
23.0,43.0,51.0,168,308,364,9890
23.0,44.0,50.0,168,315,357,9891
23.0,44.0,51.0,168,315,364,9892
23.0,45.0,51.0,168,322,364,9893
24.0,30.0,36.0,175,217,259,9894
24.0,30.0,37.0,175,217,266,9895
24.0,30.0,38.0,175,217,273,9896
24.0,30.0,39.0,175,217,280,9897
24.0,30.0,40.0,175,217,287,9898
24.0,30.0,41.0,175,217,294,9899
24.0,30.0,42.0,175,217,301,9900
