"","baseline_eir","scenario_number","archetype","drug_type","Scenario","cost.CHW","cost.RDT","cost.drug","cost.ACT","cost.smc","cost.facility","cost.severe","cost.bednet","cost.iver","cost.prim","cost.CHW.d","cost.RDT.d","cost.drug.d","cost.facility.d","cost.severe.d","cost.d","cost.smc.ref","cost.smc.low","cost.low","cost","cases"
"424",3,53,"Central","DP","Central_53_3",2548.56,2065.728,7370.16,2969.484,0,41615.812,390.399996970305,8680,0,0,2548.56,2065.728,7370.16,41615.812,390.399996970305,65640.1439969703,0,0,65640.1439969703,65640.1439969703,5614.39997680412
"425",10,21,"Sahel","DP","Sahel_21_10",2760.052,7142.4,7981.772,2028.876,8433.3825,28433.668,244.000000301314,8680,0,0,2760.052,7142.4,7981.772,28433.668,244.000000301314,65704.1505003013,8396.56,8433.3825,65704.1505003013,65704.1505003013,3775.00000239351
"426",10,22,"Sahel","DP","Sahel_22_10",2454.284,6452.064,7097.524,2152.11,8452.9525,30160.73,341.599996168653,8680,0,0,2454.284,6452.064,7097.524,30160.73,341.599996168653,65791.2644961687,8396.56,8452.9525,65791.2644961687,65791.2644961687,3948.19998945654
"427",10,23,"Sahel","DP","Sahel_23_10",2084.58,5749.056,6028.38,2297.7,8503.4225,32201.1,256.200001032275,8680,0,0,2084.58,5749.056,6028.38,32201.1,256.200001032275,65800.4385010323,8396.56,8503.4225,65800.4385010323,65800.4385010323,4182.39999844788
"428",3,11,"Central","ASAQ","Central_11_3",3061.824,9418.944,2068.8,2796.57,0,39192.51,585.600000369688,8680,0,0,3061.824,9418.944,2068.8,39192.51,585.600000369688,65804.2480003697,0,0,65804.2480003697,65804.2480003697,5693.2000022759
"429",30,1,"Sahel","SPAQ","Sahel_1_30",3803.896,1916.16,1799.14,2754.48,8131.335,38602.64,195.199999620601,8680,0,0,3803.896,1916.16,1799.14,38602.64,195.199999620601,65882.8509996206,8213.9925,8131.335,65882.8509996206,65882.8509996206,4555.60001046185
"430",100,39,"Central","DP","Central_39_100",3977.5,1747.584,11502.5,2512.152,0,35206.536,2342.40002046498,8680,0,0,3977.5,1747.584,11502.5,35206.536,2342.40002046498,65968.672020465,0,0,65968.672020465,65968.672020465,5498.60001525082
"431",30,2,"Sahel","SPAQ","Sahel_2_30",3165.424,1954.656,1497.16,2809.818,8177.9425,39378.174,475.799999762184,8680,0,0,3165.424,1954.656,1497.16,39378.174,475.799999762184,66138.9744997622,8213.9925,8177.9425,66138.9744997622,66138.9744997622,4644.99998576845
"432",3,19,"Central","DP","Central_19_3",1549.412,4630.944,4480.732,3103.068,0,43487.924,548.999998853057,8680,0,0,1549.412,4630.944,4480.732,43487.924,548.999998853057,66481.0799988531,0,0,66481.0799988531,66481.0799988531,5734.19999132978
"433",3,48,"Central","DP","Central_48_3",2788.468,2059.872,8063.948,2961.066,0,41497.838,463.600002143325,8680,0,0,2788.468,2059.872,8063.948,41497.838,463.600002143325,66514.7920021433,0,0,66514.7920021433,66514.7920021433,5565.20001653037
"434",3,14,"Central","DP","Central_14_3",3167.348,1991.328,9159.628,2862.534,0,40116.962,549.000000568765,8680,0,0,3167.348,1991.328,9159.628,40116.962,549.000000568765,66526.8000005688,0,0,66526.8000005688,66526.8000005688,5404.00000149918
"435",3,16,"Sahel","DP","Sahel_16_3",7665.512,842.784,22167.832,1211.502,8984.69,16978.586,170.799999415222,8680,0,0,7665.512,842.784,22167.832,16978.586,170.799999415222,66701.7059994152,8923.92,8984.69,66701.7059994152,66701.7059994152,2576.0000023131
"436",3,20,"Central","DP","Central_20_3",1280.496,4279.296,3703.056,3219.402,0,45118.286,573.400003340275,8680,0,0,1280.496,4279.296,3703.056,45118.286,573.400003340275,66853.9360033403,0,0,66853.9360033403,66853.9360033403,5993.4000112971
"437",10,41,"Southern","DP","Southern_41_10",3846.224,1903.584,11122.864,2736.402,0,38349.286,231.800002025115,8680,0,0,3846.224,1903.584,11122.864,38349.286,231.800002025115,66870.1600020251,0,0,66870.1600020251,66870.1600020251,3659.80001012025
"438",3,41,"Central","DP","Central_41_3",3820.028,1918.464,11047.108,2757.792,0,38649.056,134.199999916624,8680,0,0,3820.028,1918.464,11047.108,38649.056,134.199999916624,67006.6479999166,0,0,67006.6479999166,67006.6479999166,4143.19999420407
"439",3,50,"Central","DP","Central_50_3",985.976,2394.432,2851.336,3441.996,0,48237.828,573.399999516656,8680,0,0,985.976,2394.432,2851.336,48237.828,573.399999516656,67164.9679995167,0,0,67164.9679995167,67164.9679995167,6561.39996944335
"440",3,52,"Central","DP","Central_52_3",1724.94,2282.784,4988.34,3281.502,0,45988.586,597.799997817364,8680,0,0,1724.94,2282.784,4988.34,45988.586,597.799997817364,67543.9519978174,0,0,67543.9519978174,67543.9519978174,6099.59998122155
"441",30,4,"Sahel","SPAQ","Sahel_4_30",7701.476,1728.384,3642.59,2484.552,8256.7375,34819.736,317.199999259791,8680,0,0,7701.476,1728.384,3642.59,34819.736,317.199999259791,67630.6754992598,8213.9925,8256.7375,67630.6754992598,67630.6754992598,3914.80000173178
"442",30,24,"Sahel","DP","Sahel_24_30",3810.408,1482.144,11019.288,2130.582,8149.36,29859.026,207.400000511668,11160,0,0,3810.408,1482.144,11019.288,29859.026,207.400000511668,67818.2080005117,8213.9925,8149.36,67818.2080005117,67818.2080005117,3784.3999886792
"443",10,41,"Sahel","DP","Sahel_41_10",3851.404,1871.136,11137.844,2689.758,0,37695.594,768.599998808459,8680,473.6186,676.598,3851.404,1871.136,11137.844,37695.594,768.599998808459,67844.5525988085,8396.56,0,67844.5525988085,67844.5525988085,4708.80000053774
"444",30,3,"Sahel","SPAQ","Sahel_3_30",8797.712,1663.488,4161.08,2391.264,8339.395,33512.352,414.799999067208,8680,0,0,8797.712,1663.488,4161.08,33512.352,414.799999067208,67960.0909990672,8213.9925,8339.395,67960.0909990672,67960.0909990672,3750.40000894016
"445",30,36,"Sahel","None","Sahel_36_30",0,1813.152,0,2606.406,18083.195,36527.458,341.600001380045,8680,0,0,0,1813.152,0,36527.458,341.600001380045,68051.81100138,8213.9925,47690.8025,97659.41850138,68051.81100138,4288.00001310572
"446",3,0,"Central","ASAQ","Central_0_3",4391.308,2280.864,2967.1,3278.742,0,45949.906,512.400000662094,8680,0,0,4391.308,2280.864,2967.1,45949.906,512.400000662094,68060.3200006621,0,0,68060.3200006621,68060.3200006621,6406.39998655683
"447",3,49,"Central","DP","Central_49_3",1856.364,2290.752,5368.404,3292.956,0,46149.108,463.599995442788,8680,0,0,1856.364,2290.752,5368.404,46149.108,463.599995442788,68101.1839954428,0,0,68101.1839954428,68101.1839954428,6045.99996883984
"448",3,51,"Central","DP","Central_51_3",854.256,2460.864,2470.416,3537.492,0,49576.156,597.799998699116,8680,0,0,854.256,2460.864,2470.416,49576.156,597.799998699116,68176.9839986991,0,0,68176.9839986991,68176.9839986991,6627.99998867075
"449",10,40,"Sahel","DP","Sahel_40_10",3855.548,1905.6,11149.828,2739.3,0,38389.9,1049.19999598833,8680,474.1282,0,3855.548,1905.6,11149.828,38389.9,1049.19999598833,68243.5041959883,8396.56,0,68243.5041959883,68243.5041959883,4616.39998385844
"450",10,49,"Sahel","DP","Sahel_49_10",3839.268,1612.32,11102.748,2317.71,8473.81,32481.53,146.399998658179,8680,0,0,3839.268,1612.32,11102.748,32481.53,146.399998658179,68653.7859986582,8396.56,8473.81,68653.7859986582,68653.7859986582,3534.9999980499
"451",3,1,"Central","ASAQ","Central_1_3",3792.352,2349.024,2562.4,3376.722,0,47323.046,610.000001182061,8680,0,0,3792.352,2349.024,2562.4,47323.046,610.000001182061,68693.544001182,0,0,68693.544001182,68693.544001182,6574.00001500755
"452",30,5,"Sahel","SPAQ","Sahel_5_30",6369.624,1861.536,3012.66,2675.958,8215.28,37502.194,402.600003732558,8680,0,0,6369.624,1861.536,3012.66,37502.194,402.600003732558,68719.8520037326,8213.9925,8215.28,68719.8520037326,68719.8520037326,4228.00000264639
"453",3,30,"Central","None","Central_30_3",0,2624.064,0,3772.092,0,52863.956,817.400004538861,8680,0,0,0,2624.064,0,52863.956,817.400004538861,68757.5120045389,0,0,68757.5120045389,68757.5120045389,7271.19997775876
"454",30,12,"Sahel","DP","Sahel_12_30",4404.48,1522.08,12737.28,2187.99,8174.8525,30663.57,414.79999726704,8680,0,0,4404.48,1522.08,12737.28,30663.57,414.79999726704,68785.052497267,8213.9925,8174.8525,68785.052497267,68785.052497267,3546.39998992197
"455",30,54,"Sahel","DP","Sahel_54_30",4404.48,1522.08,12737.28,2187.99,8174.8525,30663.57,414.79999726704,8680,0,0,4404.48,1522.08,12737.28,30663.57,414.79999726704,68785.052497267,8213.9925,8174.8525,68785.052497267,68785.052497267,3546.39998992197
"456",10,34,"Sahel","DP","Sahel_34_10",3828.464,1973.856,11071.504,2837.418,0,39764.974,793.000006409362,8680,0,0,3828.464,1973.856,11071.504,39764.974,793.000006409362,68949.2160064094,8396.56,0,68949.2160064094,68949.2160064094,4810.59999968166
"457",10,38,"Sahel","DP","Sahel_38_10",3828.464,1973.856,11071.504,2837.418,0,39764.974,793.000006409362,8680,0,0,3828.464,1973.856,11071.504,39764.974,793.000006409362,68949.2160064094,8396.56,0,68949.2160064094,68949.2160064094,4810.59999968166
"458",3,15,"Sahel","DP","Sahel_15_3",8799.784,752.832,25448.024,1082.196,8884.78,15166.428,146.400000125262,8680,0,0,8799.784,752.832,25448.024,15166.428,146.400000125262,68960.4440001253,8923.92,8884.78,68960.4440001253,68960.4440001253,2265.00000326648
"459",10,32,"Sahel","DP","Sahel_32_10",3023.492,1760.928,8743.612,2531.334,8405.83,35475.362,353.799999994581,8680,0,0,3023.492,1760.928,8743.612,35475.362,353.799999994581,68974.3579999946,8396.56,8405.83,68974.3579999946,68974.3579999946,4953.99999498707
"460",3,2,"Central","ASAQ","Central_2_3",3174.748,2412.864,2145.1,3468.492,0,48609.156,658.799995192457,8680,0,0,3174.748,2412.864,2145.1,48609.156,658.799995192457,69149.1599951925,0,0,69149.1599951925,69149.1599951925,6661.19998552125
"461",30,13,"Sahel","DP","Sahel_13_30",3801.38,1648.8,10993.18,2370.15,8197.77,33216.45,280.600001910225,8680,0,0,3801.38,1648.8,10993.18,33216.45,280.600001910225,69188.3300019102,8213.9925,8197.77,69188.3300019102,69188.3300019102,3845.20001317313
"462",30,42,"Sahel","DP","Sahel_42_30",3801.38,1648.8,10993.18,2370.15,8197.77,33216.45,280.600001910225,8680,0,0,3801.38,1648.8,10993.18,33216.45,280.600001910225,69188.3300019102,8213.9925,8197.77,69188.3300019102,69188.3300019102,3845.20001317313
"463",30,44,"Sahel","DP","Sahel_44_30",3825.356,1620.192,11062.516,2329.026,8225.58,32640.118,402.600000288068,8680,470.4154,0,3825.356,1620.192,11062.516,32640.118,402.600000288068,69255.8034002881,8213.9925,8225.58,69255.8034002881,69255.8034002881,3841.19999922655
"464",30,33,"Sahel","DP","Sahel_33_30",3088.316,1779.36,8931.076,2557.83,8210.9025,35846.69,268.399999655208,8680,0,0,3088.316,1779.36,8931.076,35846.69,268.399999655208,69362.5744996552,8213.9925,8210.9025,69362.5744996552,69362.5744996552,4188.20000134834
"465",10,44,"Central","None","Central_44_10",0,2621.472,0,3768.366,0,52811.738,1500.60000322876,8680,0,0,0,2621.472,0,52811.738,1500.60000322876,69382.1760032288,0,0,69382.1760032288,69382.1760032288,7777.79998781156
"466",30,26,"Sahel","DP","Sahel_26_30",4227.916,1579.776,12226.676,2270.928,8288.1525,31825.904,292.799996995067,8680,0,0,4227.916,1579.776,12226.676,31825.904,292.799996995067,69392.1524969951,8213.9925,8288.1525,69392.1524969951,69392.1524969951,3768.39999821594
"467",30,63,"Sahel","DP","Sahel_63_30",4227.916,1579.776,12226.676,2270.928,8288.1525,31825.904,292.799996995067,8680,0,0,4227.916,1579.776,12226.676,31825.904,292.799996995067,69392.1524969951,8213.9925,8288.1525,69392.1524969951,69392.1524969951,3768.39999821594
"468",100,44,"Southern","None","Southern_44_100",0,2603.52,0,3742.56,0,52450.08,2013.00000907778,8680,0,0,0,2603.52,0,52450.08,2013.00000907778,69489.1600090778,0,0,69489.1600090778,69489.1600090778,6851.39998637693
"469",30,62,"Sahel","DP","Sahel_62_30",3387.72,1733.76,9796.92,2492.28,8144.21,34928.04,353.79999683068,8680,0,0,3387.72,1733.76,9796.92,34928.04,353.79999683068,69516.7299968307,8213.9925,8144.21,69516.7299968307,69516.7299968307,4089.99998993996
"470",30,55,"Sahel","DP","Sahel_55_30",3574.644,1699.296,10337.484,2442.738,8216.31,34233.734,341.599998936337,8680,0,0,3574.644,1699.296,10337.484,34233.734,341.599998936337,69525.8059989363,8213.9925,8216.31,69525.8059989363,69525.8059989363,3986.79999741863
"471",30,14,"Sahel","DP","Sahel_14_30",3179.78,1772.064,9195.58,2547.342,8216.0525,35699.706,329.399997259506,8680,0,0,3179.78,1772.064,9195.58,35699.706,329.399997259506,69619.9244972595,8213.9925,8216.0525,69619.9244972595,69619.9244972595,4181.80000640436
"472",30,45,"Sahel","DP","Sahel_45_30",3799.308,1613.376,10987.188,2319.228,8257.7675,32502.804,414.800000524694,8680,467.2122,667.446,3799.308,1613.376,10987.188,32502.804,414.800000524694,69709.1297005247,8213.9925,8257.7675,69709.1297005247,69709.1297005247,3810.19999466808
"473",30,35,"Sahel","None","Sahel_35_30",0,2112.288,0,3036.414,12847.9625,42553.802,500.199997520651,8680,0,0,0,2112.288,0,42553.802,500.199997520651,69730.6664975207,8213.9925,26749.8725,83632.5764975207,69730.6664975207,5038.40001555925
"474",1,45,"Central","None","Central_45_1",0,2683.872,0,3858.066,0,54068.838,512.400002366328,8680,0,0,0,2683.872,0,54068.838,512.400002366328,69803.1760023663,0,0,69803.1760023663,69803.1760023663,6590.20001886221
"475",30,31,"Sahel","None","Sahel_31_30",0,2215.104,0,3184.212,8257.2525,44625.116,390.399998581766,11160,0,0,0,2215.104,0,44625.116,390.399998581766,69832.0844985818,8213.9925,8257.2525,69832.0844985818,69832.0844985818,5558.40001049291
"476",10,25,"Central","DP","Central_25_10",4020.716,1969.056,11627.476,2830.518,0,39668.274,1073.5999999127,8680,0,0,4020.716,1969.056,11627.476,39668.274,1073.5999999127,69869.6399999127,0,0,69869.6399999127,69869.6399999127,5577.80001214582
"477",10,40,"Central","DP","Central_40_10",4020.716,1969.056,11627.476,2830.518,0,39668.274,1073.5999999127,8680,0,0,4020.716,1969.056,11627.476,39668.274,1073.5999999127,69869.6399999127,0,0,69869.6399999127,69869.6399999127,5577.80001214582
"478",3,8,"Central","ASAQ","Central_8_3",1373.292,4545.024,927.9,3578.892,0,50156.356,634.400005659862,8680,0,0,1373.292,4545.024,927.9,50156.356,634.400005659862,69895.8640056599,0,0,69895.8640056599,69895.8640056599,6847.2000200082
"479",30,57,"Sahel","DP","Sahel_57_30",1878.416,2003.328,5432.176,2879.784,8176.3975,40358.712,500.199998665847,8680,0,0,1878.416,2003.328,5432.176,40358.712,500.199998665847,69909.0134986659,8213.9925,8176.3975,69909.0134986659,69909.0134986659,4802.59999281246
"480",3,6,"Central","ASAQ","Central_6_3",1880.044,5252.352,1270.3,3481.326,0,48789.018,573.400006191953,8680,0,0,1880.044,5252.352,1270.3,48789.018,573.400006191953,69926.440006192,0,0,69926.440006192,69926.440006192,6619.2000152027
"481",30,43,"Sahel","DP","Sahel_43_30",3805.524,1650.336,11005.164,2372.358,8238.7125,33247.394,414.800002731616,8680,0,668.538,3805.524,1650.336,11005.164,33247.394,414.800002731616,70082.8265027316,8213.9925,8238.7125,70082.8265027316,70082.8265027316,3877.59998938387
"482",10,39,"Sahel","DP","Sahel_39_10",3827.724,1997.664,11069.364,2871.642,0,40244.606,768.599994578205,8680,0,672.438,3827.724,1997.664,11069.364,40244.606,768.599994578205,70132.0379945782,8396.56,0,70132.0379945782,70132.0379945782,4886.79998352098
"483",30,61,"Sahel","DP","Sahel_61_30",2516.592,1905.792,7277.712,2739.576,8245.665,38393.768,524.599997725423,8680,0,0,2516.592,1905.792,7277.712,38393.768,524.599997725423,70283.7049977254,8213.9925,8245.665,70283.7049977254,70283.7049977254,4488.7999873448
"484",30,60,"Sahel","DP","Sahel_60_30",1678.616,2069.856,4854.376,2975.418,8239.2275,41698.974,365.999999983359,8680,0,0,1678.616,2069.856,4854.376,41698.974,365.999999983359,70562.4674999834,8213.9925,8239.2275,70562.4674999834,70562.4674999834,4879.00000162969
"485",30,6,"Sahel","SPAQ","Sahel_6_30",2231.248,4948.608,1055.32,3014.058,8206.7825,42240.494,500.199996668822,8680,0,0,2231.248,4948.608,1055.32,42240.494,500.199996668822,70876.7104966688,8213.9925,8206.7825,70876.7104966688,70876.7104966688,4910.79999304822
"486",30,19,"Sahel","DP","Sahel_19_30",1821.584,4433.952,5267.824,2806.92,8208.8425,39337.56,365.99999803603,8680,0,0,1821.584,4433.952,5267.824,39337.56,365.99999803603,70922.682498036,8213.9925,8208.8425,70922.682498036,70922.682498036,4615.39997495817
"487",3,7,"Central","ASAQ","Central_7_3",1643.54,4959.552,1110.5,3589.104,0,50299.472,719.799994762205,8680,0,0,1643.54,4959.552,1110.5,50299.472,719.799994762205,71001.9679947622,0,0,71001.9679947622,71001.9679947622,6796.79997756904
"488",30,7,"Sahel","SPAQ","Sahel_7_30",1937.468,4612.32,916.37,3074.088,8292.015,43081.784,414.800003206895,8680,0,0,1937.468,4612.32,916.37,43081.784,414.800003206895,71008.8450032069,8213.9925,8292.015,71008.8450032069,71008.8450032069,5023.59999806079
"489",30,56,"Sahel","DP","Sahel_56_30",2743.18,1909.44,7932.98,2744.82,8227.64,38467.26,402.599997577485,8680,0,0,2743.18,1909.44,7932.98,38467.26,402.599997577485,71107.9199975775,8213.9925,8227.64,71107.9199975775,71107.9199975775,4463.79999675015
"490",30,18,"Sahel","DP","Sahel_18_30",2083.544,4769.28,6025.384,2731.296,8179.745,38277.728,439.200000596307,8680,0,0,2083.544,4769.28,6025.384,38277.728,439.200000596307,71186.1770005963,8213.9925,8179.745,71186.1770005963,71186.1770005963,4449.00000275915
"491",30,30,"Sahel","None","Sahel_30_30",0,2379.552,0,3420.606,8213.9925,47938.058,573.399999830717,8680,0,0,0,2379.552,0,47938.058,573.399999830717,71205.6084998307,8213.9925,8213.9925,71205.6084998307,71205.6084998307,5613.19998975868
"492",30,59,"Sahel","DP","Sahel_59_30",830.872,2241.408,2402.792,3222.024,8199.0575,45155.032,512.399994675579,8680,0,0,830.872,2241.408,2402.792,45155.032,512.399994675579,71243.5854946756,8213.9925,8199.0575,71243.5854946756,71243.5854946756,5352.59998641216
"493",30,20,"Sahel","DP","Sahel_20_30",1513.152,4079.712,4375.872,2923.116,8244.3775,40965.988,463.600001463425,8680,0,0,1513.152,4079.712,4375.872,40965.988,463.600001463425,71245.8175014634,8213.9925,8244.3775,71245.8175014634,71245.8175014634,4818.80000188477
"494",100,25,"Southern","DP","Southern_25_100",4048.54,2007.648,11707.94,2885.994,0,40445.742,1610.39999911772,8680,0,0,4048.54,2007.648,11707.94,40445.742,1610.39999911772,71386.2639991177,0,0,71386.2639991177,71386.2639991177,5033.40000903898
"495",100,40,"Southern","DP","Southern_40_100",4048.54,2007.648,11707.94,2885.994,0,40445.742,1610.39999911772,8680,0,0,4048.54,2007.648,11707.94,40445.742,1610.39999911772,71386.2639991177,0,0,71386.2639991177,71386.2639991177,5033.40000903898
"496",1,32,"Central","DP","Central_32_1",2957.928,2246.208,8554.008,3228.924,0,45251.732,548.999996095883,8680,0,0,2957.928,2246.208,8554.008,45251.732,548.999996095883,71467.7999960959,0,0,71467.7999960959,71467.7999960959,6762.19997764781
"497",1,16,"Southern","DP","Southern_16_1",15205.372,162.144,43972.292,233.082,0,3266.526,0,8680,0,0,15205.372,162.144,43972.292,3266.526,0,71519.416,0,0,71519.416,71519.416,468.399997872682
"498",10,17,"Sahel","DP","Sahel_17_10",6367.108,1299.648,18412.988,1868.244,8491.835,26182.492,219.599999151499,8680,0,0,6367.108,1299.648,18412.988,26182.492,219.599999151499,71521.9149991515,8396.56,8491.835,71521.9149991515,71521.9149991515,3466.39999377809
"499",30,58,"Sahel","DP","Sahel_58_30",966.44,2228.544,2794.84,3203.532,8243.8625,44895.876,548.99999639157,8680,0,0,966.44,2228.544,2794.84,44895.876,548.99999639157,71562.0944963916,8213.9925,8243.8625,71562.0944963916,71562.0944963916,5270.19998488386
"500",30,8,"Sahel","SPAQ","Sahel_8_30",1615.124,4258.176,763.91,3179.382,8208.3275,44557.426,585.599994189835,8680,0,0,1615.124,4258.176,763.91,44557.426,585.599994189835,71847.9454941898,8213.9925,8208.3275,71847.9454941898,71847.9454941898,5186.80000029795
"501",10,53,"Sahel","None","Sahel_53_10",0,2424.96,0,3485.88,8439.0475,48852.84,219.600003373864,8680,0,0,0,2424.96,0,48852.84,219.600003373864,72102.3275033739,8396.56,8439.0475,72102.3275033739,72102.3275033739,5417.80002960789
"502",100,0,"Sahel","SPAQ","Sahel_0_100",4368.812,2135.04,2066.33,3069.12,8113.31,43012.16,670.999994078151,8680,0,0,4368.812,2135.04,2066.33,43012.16,670.999994078151,72115.7719940782,7984.045,8113.31,72115.7719940782,72115.7719940782,4550.99997948528
"503",10,45,"Southern","None","Southern_45_10",0,2793.504,0,4015.662,0,56277.466,561.199995723601,8680,0,0,0,2793.504,0,56277.466,561.199995723601,72327.8319957236,0,0,72327.8319957236,72327.8319957236,5525.79998066829
"504",30,9,"Sahel","SPAQ","Sahel_9_30",3519.588,7639.68,1664.67,2807.748,8290.985,39349.164,451.399999623279,8680,0,0,3519.588,7639.68,1664.67,39349.164,451.399999623279,72403.2349996233,8213.9925,8290.985,72403.2349996233,72403.2349996233,4487.20001082605
"505",30,24,"Southern","DP","Southern_24_30",3924.368,2013.408,11348.848,2894.274,0,40561.782,866.199989664693,11160,0,0,3924.368,2013.408,11348.848,40561.782,866.199989664693,72768.8799896647,0,0,72768.8799896647,72768.8799896647,4582.79996700836
"506",30,10,"Sahel","SPAQ","Sahel_10_30",3088.908,6994.848,1460.97,2926.152,8285.5775,41008.536,427.000001966927,8680,0,0,3088.908,6994.848,1460.97,41008.536,427.000001966927,72871.9915019669,8213.9925,8285.5775,72871.9915019669,72871.9915019669,4749.40000691584
"507",30,11,"Sahel","SPAQ","Sahel_11_30",2599.176,6210.048,1229.34,3040.002,8174.08,42604.086,378.199998956132,8680,0,0,2599.176,6210.048,1229.34,42604.086,378.199998956132,72914.9319989561,8213.9925,8174.08,72914.9319989561,72914.9319989561,4909.60000180713
"508",10,16,"Sahel","DP","Sahel_16_10",7712.132,1125.6,22302.652,1618.05,8566.2525,22676.15,256.200001393946,8680,0,0,7712.132,1125.6,22302.652,22676.15,256.200001393946,72937.0365013939,8396.56,8566.2525,72937.0365013939,72937.0365013939,2936.00000184803
"509",30,31,"Southern","None","Southern_31_30",0,2740.992,0,3940.176,0,55219.568,1036.99999812504,11160,0,0,0,2740.992,0,55219.568,1036.99999812504,74097.735998125,0,0,74097.735998125,74097.735998125,6260.20000167813
"510",100,1,"Sahel","SPAQ","Sahel_1_100",3783.916,2258.592,1789.69,3246.726,8078.805,45501.218,780.800006768994,8680,0,0,3783.916,2258.592,1789.69,45501.218,780.800006768994,74119.747006769,7984.045,8078.805,74119.747006769,74119.747006769,4765.20000766624
"511",100,3,"Sahel","SPAQ","Sahel_3_100",8677.832,1953.024,4104.38,2807.472,8034.7725,39345.296,573.399999494751,8680,0,0,8677.832,1953.024,4104.38,39345.296,573.399999494751,74176.1764994947,7984.045,8034.7725,74176.1764994947,74176.1764994947,3964.19998996869
"512",10,3,"Central","ASAQ","Central_3_10",16889.02,1628.256,11411.5,2340.618,0,32802.574,561.19999931842,8680,0,0,16889.02,1628.256,11411.5,32802.574,561.19999931842,74313.1679993184,0,0,74313.1679993184,74313.1679993184,3973.20000706693
"513",30,34,"Southern","DP","Southern_34_30",3921.408,2179.2,11340.288,3132.6,0,43901.8,829.599996237731,8680,482.2272,0,3921.408,2179.2,11340.288,43901.8,829.599996237731,74467.1231962377,0,0,74467.1231962377,74467.1231962377,4733.79999888809
"514",3,32,"Central","DP","Central_32_3",2983.236,2380.608,8627.196,3422.124,0,47959.332,488.000001765787,8680,0,0,2983.236,2380.608,8627.196,47959.332,488.000001765787,74540.4960017658,0,0,74540.4960017658,74540.4960017658,6627.80000583535
"515",30,52,"Southern","DP","Southern_52_30",1739.74,2580.192,5031.14,3709.026,0,51980.118,915.000004435999,8680,0,0,1739.74,2580.192,5031.14,51980.118,915.000004435999,74635.216004436,0,0,74635.216004436,74635.216004436,5545.00001842492
"516",10,15,"Sahel","DP","Sahel_15_10",8851.584,1009.152,25597.824,1450.656,8496.2125,20330.208,268.400000924853,8680,0,0,8851.584,1009.152,25597.824,20330.208,268.400000924853,74684.0365009248,8396.56,8496.2125,74684.0365009248,74684.0365009248,2713.79999534783
"517",30,32,"Sahel","DP","Sahel_32_30",2910.568,2052.384,8417.048,2950.302,8149.36,41346.986,304.999995603585,8680,0,0,2910.568,2052.384,8417.048,41346.986,304.999995603585,74811.6479956036,8213.9925,8149.36,74811.6479956036,74811.6479956036,5135.99998433271
"518",100,2,"Sahel","SPAQ","Sahel_2_100",3149.144,2344.512,1489.46,3370.236,8010.0525,47232.148,658.799998810163,8680,0,0,3149.144,2344.512,1489.46,47232.148,658.799998810163,74934.3524988102,7984.045,8010.0525,74934.3524988102,74934.3524988102,4996.00000201293
"519",30,36,"Southern","DP","Southern_36_30",3944.348,2159.712,11406.628,3104.586,0,43509.198,963.800001872006,8680,485.0482,692.926,3944.348,2159.712,11406.628,43509.198,963.800001872006,74946.246201872,0,0,74946.246201872,74946.246201872,4703.00001642095
"520",100,24,"Sahel","DP","Sahel_24_100",3766.896,1796.256,10893.456,2582.118,8031.94,36187.074,561.199996889403,11160,0,0,3766.896,1796.256,10893.456,36187.074,561.199996889403,74978.9399968894,7984.045,8031.94,74978.9399968894,74978.9399968894,4068.39998978613
"521",30,23,"Sahel","DP","Sahel_23_30",2489.656,6072.48,7199.816,2800.158,8168.1575,39242.794,463.600003722764,8680,0,0,2489.656,6072.48,7199.816,39242.794,463.600003722764,75116.6615037228,8213.9925,8168.1575,75116.6615037228,75116.6615037228,4416.79999918449
"522",30,49,"Southern","DP","Southern_49_30",1933.916,2567.616,5592.676,3690.948,0,51726.764,963.80000426042,8680,0,0,1933.916,2567.616,5592.676,51726.764,963.80000426042,75155.7200042604,0,0,75155.7200042604,75155.7200042604,5630.8000096397
"523",30,21,"Sahel","DP","Sahel_21_30",3287.228,7426.656,9506.308,2513.808,8219.915,35229.744,463.600000133561,8680,0,0,3287.228,7426.656,9506.308,35229.744,463.600000133561,75327.2590001336,8213.9925,8219.915,75327.2590001336,75327.2590001336,3902.59999603417
"524",30,13,"Southern","DP","Southern_13_30",3931.472,2231.52,11369.392,3207.81,0,44955.83,951.599994752943,8680,0,0,3931.472,2231.52,11369.392,44955.83,951.599994752943,75327.6239947529,0,0,75327.6239947529,75327.6239947529,4798.39998421204
"525",30,22,"Sahel","DP","Sahel_22_30",2937.504,6822.528,8494.944,2659.812,8198.0275,37275.916,451.400001184408,8680,0,0,2937.504,6822.528,8494.944,37275.916,451.400001184408,75520.1315011844,8213.9925,8198.0275,75520.1315011844,75520.1315011844,4219.00002483904
"526",30,12,"Southern","DP","Southern_12_30",4500.532,2147.712,13015.052,3087.336,0,43267.448,878.40000670454,8680,0,0,4500.532,2147.712,13015.052,43267.448,878.40000670454,75576.4800067045,0,0,75576.4800067045,75576.4800067045,4513.40000697444
"527",30,46,"Southern","DP","Southern_46_30",4500.532,2147.712,13015.052,3087.336,0,43267.448,878.40000670454,8680,0,0,4500.532,2147.712,13015.052,43267.448,878.40000670454,75576.4800067045,0,0,75576.4800067045,75576.4800067045,4513.40000697444
